ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11241115,JB165931,02/17/2018 06:00:00 PM,0000X S WHIPPLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,1124,11.0,28.0,27.0,07,1156165.0,1899698.0,2018,05/04/2018 03:51:04 PM,41.880559137,-87.702038065,"(41.880559137, -87.702038065)"
1887780,G732433,12/07/2001 12:45:00 PM,015XX W GARFIELD BL,0460,BATTERY,SIMPLE,GAS STATION,False,False,713,7.0,,,08B,1166833.0,1868074.0,2001,08/17/2015 03:03:40 PM,41.793557752,-87.663771396,"(41.793557752, -87.663771396)"
3514744,HK592355,08/30/2004 10:07:14 PM,005XX E 67TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,False,False,321,3.0,20.0,42.0,26,1181184.0,1860714.0,2004,02/10/2018 03:50:01 PM,41.77304245,-87.611374401,"(41.77304245, -87.611374401)"
10025476,HY215037,04/08/2015 09:00:00 PM,004XX E 91ST PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,633,6.0,6.0,44.0,08A,1180786.0,1844406.0,2015,02/10/2018 03:50:01 PM,41.728300654,-87.613333615,"(41.728300654, -87.613333615)"
10521949,HZ264206,05/14/2016 11:14:00 AM,009XX N LATROBE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1524,15.0,37.0,25.0,24,1141186.0,1905767.0,2016,02/10/2018 03:50:01 PM,41.897502398,-87.756890471,"(41.897502398, -87.756890471)"
6325692,HP409205,06/22/2008 02:00:00 AM,004XX W 58TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,711,7.0,20.0,68.0,08B,1174329.0,1866488.0,2008,09/07/2021 03:41:02 PM,41.789042104,-87.636331402,"(41.789042104, -87.636331402)"
6023428,HP126483,01/16/2008 07:10:00 AM,032XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1412,14.0,35.0,22.0,08B,1154085.0,1918433.0,2008,02/28/2018 03:56:25 PM,41.932011399,-87.709175107,"(41.932011399, -87.709175107)"
12834137,JF404520,09/20/2022 09:30:00 AM,078XX S CONSTANCE AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,True,True,414,4.0,8.0,43.0,26,1189899.0,1853288.0,2022,01/03/2023 03:40:27 PM,41.752459682,-87.579666374,"(41.752459682, -87.579666374)"
7368885,HS171347,02/19/2010 12:08:00 AM,103XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2232,22.0,34.0,49.0,14,1173798.0,1836288.0,2010,02/10/2018 03:50:01 PM,41.706181257,-87.639171722,"(41.706181257, -87.639171722)"
12970032,JG137324,02/01/2023 04:30:00 PM,067XX N GREENVIEW AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2432,24.0,49.0,1.0,08B,1165051.0,1944766.0,2023,08/19/2023 03:40:26 PM,42.004044032,-87.668125318,"(42.004044032, -87.668125318)"
11354149,JB315334,06/20/2018 03:50:00 PM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1833,18.0,42.0,8.0,06,1177338.0,1906181.0,2018,06/27/2018 04:15:34 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
7790738,HS599731,11/04/2010 10:30:00 PM,071XX S RIDGELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,324,3.0,5.0,43.0,05,1189102.0,1858058.0,2010,02/04/2016 06:33:39 AM,41.765568102,-87.582434416,"(41.765568102, -87.582434416)"
7227336,HR642678,11/14/2009 01:00:00 AM,081XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,835,8.0,18.0,70.0,14,1160775.0,1850726.0,2009,02/28/2018 03:56:25 PM,41.746079682,-87.686464135,"(41.746079682, -87.686464135)"
1548824,G303039,05/25/2001 10:36:36 PM,048XX W AUGUSTA BV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1531,15.0,,,14,1143689.0,1906165.0,2001,08/17/2015 03:03:40 PM,41.898548039,-87.747687163,"(41.898548039, -87.747687163)"
5287371,HN141403,01/24/2007 05:30:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,True,False,1832,18.0,42.0,8.0,11,1176223.0,1905805.0,2007,02/28/2018 03:56:25 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
5839391,HN650031,10/14/2007 07:15:00 PM,048XX S LOOMIS BLVD,0560,ASSAULT,SIMPLE,STREET,True,False,933,9.0,20.0,61.0,08A,1167812.0,1872759.0,2007,02/10/2018 03:50:01 PM,41.806392948,-87.660046916,"(41.806392948, -87.660046916)"
3959229,HL326234,04/29/2005 10:00:00 PM,071XX S YATES BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,334,3.0,7.0,43.0,05,1193451.0,1857997.0,2005,02/28/2018 03:56:25 PM,41.765295424,-87.566496216,"(41.765295424, -87.566496216)"
11135913,JA493867,10/31/2017 11:15:00 PM,044XX W BERTEAU AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,FACTORY/MANUFACTURING BUILDING,False,False,1722,17.0,38.0,16.0,04B,1145993.0,1927531.0,2017,11/07/2017 03:52:46 PM,41.957134902,-87.738680369,"(41.957134902, -87.738680369)"
12452576,JE337047,08/14/2021 04:00:00 AM,029XX W MONROE ST,0460,BATTERY,SIMPLE,STREET,False,False,1124,11.0,27.0,27.0,08B,1157014.0,1899550.0,2021,08/21/2021 03:40:14 PM,41.880135831,-87.698924623,"(41.880135831, -87.698924623)"
3375778,HK426320,06/12/2004 03:00:00 PM,017XX N LAMON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2533,25.0,37.0,25.0,18,1143233.0,1910935.0,2004,02/10/2018 03:50:01 PM,41.911645978,-87.749242749,"(41.911645978, -87.749242749)"
4634529,HM233137,03/12/2006 10:00:00 PM,024XX W HARRISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1135,11.0,2.0,28.0,07,1160322.0,1897296.0,2006,02/10/2018 03:50:01 PM,41.873882904,-87.686840358,"(41.873882904, -87.686840358)"
12218796,JD428631,11/08/2020 07:53:00 PM,002XX W 31ST ST,5011,OTHER OFFENSE,LICENSE VIOLATION,RESTAURANT,False,False,914,9.0,11.0,34.0,26,1175030.0,1884414.0,2020,12/17/2020 03:40:05 PM,41.838217084,-87.633225593,"(41.838217084, -87.633225593)"
8591297,HV265753,04/26/2012 06:00:00 PM,134XX S BALTIMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,433,4.0,10.0,55.0,14,1199106.0,1816464.0,2012,02/04/2016 06:33:39 AM,41.651184965,-87.547159199,"(41.651184965, -87.547159199)"
12857604,JF432510,10/12/2022 02:27:00 PM,015XX E 79TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,411,4.0,5.0,45.0,08A,1188011.0,1852919.0,2022,01/03/2023 03:40:27 PM,41.751492287,-87.586596725,"(41.751492287, -87.586596725)"
11313892,JB262049,04/06/2018 09:00:00 AM,109XX S MILLARD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,False,2211,22.0,19.0,74.0,26,1153956.0,1831764.0,2018,05/16/2018 04:09:42 PM,41.694182483,-87.711952152,"(41.694182483, -87.711952152)"
5073096,HM676918,10/17/2006 01:30:00 PM,001XX S KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,1124,11.0,28.0,27.0,03,1155073.0,1899123.0,2006,02/28/2018 03:56:25 PM,41.879003251,-87.706063237,"(41.879003251, -87.706063237)"
4382868,HL676186,10/16/2005 07:50:00 AM,061XX S PAULINA ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,714,7.0,15.0,67.0,04B,1166067.0,1863828.0,2005,02/28/2018 03:56:25 PM,41.781922539,-87.666700981,"(41.781922539, -87.666700981)"
13932228,JJ372244,08/12/2025 01:28:00 PM,019XX W DICKENS AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1432,14.0,32.0,22.0,05,1162913.0,1913972.0,2025,11/02/2025 03:41:09 PM,41.919589195,-87.676858962,"(41.919589195, -87.676858962)"
10438754,HZ177349,03/07/2016 12:15:00 AM,080XX S EVANS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,True,631,6.0,6.0,44.0,11,1182622.0,1851835.0,2016,02/10/2018 03:50:01 PM,41.748644326,-87.606378164,"(41.748644326, -87.606378164)"
2524112,HH869858,12/31/2002 11:00:00 AM,036XX S HERMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,922,9.0,11.0,59.0,05,1165281.0,1880542.0,2002,02/28/2018 03:56:25 PM,41.8278044,-87.669109101,"(41.8278044, -87.669109101)"
13188125,JG397569,08/25/2023 05:20:00 PM,010XX N CLEVELAND AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1823,18.0,27.0,8.0,07,1172697.0,1907173.0,2023,09/02/2023 03:41:45 PM,41.900721246,-87.641112973,"(41.900721246, -87.641112973)"
3508574,HK582518,08/20/2004 08:00:00 AM,084XX S PEORIA ST,0560,ASSAULT,SIMPLE,STREET,False,False,613,6.0,21.0,71.0,08A,1171784.0,1848812.0,2004,02/28/2018 03:56:25 PM,41.740593221,-87.646180787,"(41.740593221, -87.646180787)"
2988822,HJ686466,10/10/2003 05:00:00 PM,047XX N LONG AVE,501H,OTHER OFFENSE,HAZARDOUS MATERIALS VIOLATION,RESIDENCE,True,False,1623,16.0,45.0,15.0,26,1139489.0,1930677.0,2003,02/10/2018 03:50:01 PM,41.965889167,-87.762514302,"(41.965889167, -87.762514302)"
12571135,JE481588,12/16/2021 05:00:00 PM,061XX W GUNNISON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1622,16.0,45.0,11.0,05,1134076.0,1931586.0,2021,12/23/2021 03:42:16 PM,41.968480784,-87.782395689,"(41.968480784, -87.782395689)"
3786846,HK831334,12/27/2004 11:00:00 PM,001XX N MOZART ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,False,1331,12.0,2.0,27.0,18,1157370.0,1900764.0,2004,02/28/2018 03:56:25 PM,41.883459935,-87.697584407,"(41.883459935, -87.697584407)"
7461810,HS263913,04/15/2010 10:00:00 AM,017XX N WHIPPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1421,14.0,26.0,23.0,08A,1155694.0,1911377.0,2010,09/23/2025 03:41:47 PM,41.91261688,-87.7034527,"(41.91261688, -87.7034527)"
7951133,HT183583,02/18/2011 04:30:00 PM,055XX W DRUMMOND PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2514,25.0,30.0,19.0,07,1138984.0,1917070.0,2011,02/10/2018 03:50:01 PM,41.928559441,-87.764703031,"(41.928559441, -87.764703031)"
13696791,JH548287,12/18/2024 03:43:00 PM,062XX S OAKLEY AVE,0560,ASSAULT,SIMPLE,STREET,False,False,825,8.0,16.0,66.0,08A,1162131.0,1863232.0,2024,11/02/2025 03:41:09 PM,41.780369864,-87.681147994,"(41.780369864, -87.681147994)"
3201915,HK209855,02/28/2004 12:00:00 PM,032XX N CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1731,17.0,30.0,15.0,06,1143808.0,1921010.0,2004,02/10/2018 03:50:01 PM,41.939282022,-87.746877211,"(41.939282022, -87.746877211)"
9440786,HW584961,12/26/2013 10:30:00 PM,031XX W WASHINGTON BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1222,12.0,28.0,27.0,18,1155365.0,1900511.0,2013,09/23/2025 03:41:47 PM,41.882806201,-87.704953745,"(41.882806201, -87.704953745)"
7362456,HS130408,01/21/2010 11:15:00 AM,102XX S LA SALLE ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,511,5.0,9.0,49.0,18,1177076.0,1837047.0,2010,02/10/2018 03:50:01 PM,41.708190922,-87.627145126,"(41.708190922, -87.627145126)"
5998722,HN784580,12/30/2007 12:30:00 AM,009XX W WEED ST,0810,THEFT,OVER $500,STREET,False,False,1822,18.0,32.0,8.0,06,1169814.0,1910460.0,2007,02/28/2018 03:56:25 PM,41.909804314,-87.651606387,"(41.909804314, -87.651606387)"
4822584,HM433906,06/10/2006 01:00:00 PM,039XX N SAYRE AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,1632,16.0,38.0,17.0,06,1129033.0,1925315.0,2006,02/28/2018 03:56:25 PM,41.951359967,-87.80108216,"(41.951359967, -87.80108216)"
6126490,HP219191,03/07/2008 05:00:00 PM,059XX S CAMPBELL AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,824,8.0,16.0,66.0,06,1160724.0,1865115.0,2008,02/28/2018 03:56:25 PM,41.785566241,-87.686254369,"(41.785566241, -87.686254369)"
6437487,HP516463,08/16/2008 10:10:00 AM,003XX W 107TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,513,5.0,34.0,49.0,08A,1175993.0,1833639.0,2008,02/10/2018 03:50:01 PM,41.698863183,-87.631212868,"(41.698863183, -87.631212868)"
4880708,HM483650,07/18/2006 03:36:16 PM,033XX W 13TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,LIBRARY,True,False,1021,10.0,24.0,29.0,26,1154098.0,1893840.0,2006,02/28/2018 03:56:25 PM,41.864525633,-87.709784193,"(41.864525633, -87.709784193)"
11070707,JA410338,08/28/2017 01:00:00 AM,043XX W MONROE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,False,True,1115,11.0,28.0,26.0,11,1147258.0,1899304.0,2017,02/10/2018 03:50:01 PM,41.879653088,-87.734754102,"(41.879653088, -87.734754102)"
2345114,HH642658,09/12/2002 10:00:00 AM,002XX W 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),True,False,622,6.0,21.0,44.0,14,1176467.0,1847230.0,2002,02/10/2018 03:50:01 PM,41.736148121,-87.629070243,"(41.736148121, -87.629070243)"
6729286,HR145317,01/30/2009 06:50:00 AM,008XX W BUENA AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,2322,19.0,46.0,3.0,04A,1169515.0,1928188.0,2009,02/28/2018 03:56:25 PM,41.958457273,-87.652187364,"(41.958457273, -87.652187364)"
2869713,HJ534209,08/01/2003 08:15:00 PM,009XX N MICHIGAN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,True,False,1833,18.0,42.0,8.0,11,1177306.0,1907137.0,2003,02/28/2018 03:56:25 PM,41.900519162,-87.624185113,"(41.900519162, -87.624185113)"
6319750,HP404386,06/19/2008 03:45:00 PM,003XX N LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1523,15.0,28.0,25.0,08B,1139890.0,1901658.0,2008,02/10/2018 03:50:01 PM,41.886250592,-87.761751124,"(41.886250592, -87.761751124)"
2212438,HH477640,06/29/2002 04:00:00 PM,048XX N KARLOV AVE,0560,ASSAULT,SIMPLE,STREET,False,True,1712,17.0,39.0,14.0,08A,1148183.0,1931864.0,2002,02/28/2018 03:56:25 PM,41.968982991,-87.730517128,"(41.968982991, -87.730517128)"
11719872,JC302982,06/12/2019 07:10:00 AM,002XX W 103RD ST,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,511,5.0,9.0,49.0,06,1176618.0,1836644.0,2019,06/30/2019 03:41:21 PM,41.707095328,-87.628834415,"(41.707095328, -87.628834415)"
5251577,HN127005,01/12/2007 10:00:00 AM,006XX E GRAND AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,1834,18.0,42.0,8.0,06,1180796.0,1904058.0,2007,02/28/2018 03:56:25 PM,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
9442298,HW585191,12/24/2013 08:00:00 PM,007XX W 77TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,621,6.0,17.0,71.0,07,1172513.0,1853804.0,2013,02/10/2018 03:50:01 PM,41.754275914,-87.643363145,"(41.754275914, -87.643363145)"
10226598,HY414128,09/06/2015 10:30:00 PM,011XX N ELSTON AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1213,12.0,27.0,24.0,06,1168186.0,1907882.0,2015,02/10/2018 03:50:01 PM,41.902765473,-87.657661545,"(41.902765473, -87.657661545)"
4498383,HL800207,12/20/2005 03:48:45 PM,090XX S COMMERCIAL AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,424,4.0,10.0,46.0,06,1197716.0,1845550.0,2005,02/28/2018 03:56:25 PM,41.731034547,-87.551278684,"(41.731034547, -87.551278684)"
5186467,HM775749,12/15/2006 12:00:00 PM,108XX S UNION AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PUBLIC, BUILDING",False,False,2233,22.0,34.0,49.0,14,1173572.0,1832934.0,2006,02/28/2018 03:56:25 PM,41.696982374,-87.640098183,"(41.696982374, -87.640098183)"
10446304,HZ185226,03/13/2016 12:45:00 AM,020XX N CLEVELAND AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,BAR OR TAVERN,False,False,1812,18.0,43.0,7.0,11,1172597.0,1913943.0,2016,02/10/2018 03:50:01 PM,41.919300684,-87.641279643,"(41.919300684, -87.641279643)"
7317723,HS121649,01/15/2010 09:15:00 AM,050XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,2132,2.0,4.0,39.0,06,1186774.0,1871922.0,2010,02/10/2018 03:50:01 PM,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
8564863,HV239797,04/12/2012 11:30:00 PM,002XX N COLUMBUS DR,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,114,1.0,42.0,32.0,14,1178300.0,1901989.0,2012,02/04/2016 06:33:39 AM,41.886370204,-87.620691199,"(41.886370204, -87.620691199)"
10856022,JA161430,02/20/2017 07:00:00 PM,003XX W LOCUST ST,0810,THEFT,OVER $500,STREET,False,False,1823,18.0,27.0,8.0,06,1173622.0,1906530.0,2017,02/10/2018 03:50:01 PM,41.898936288,-87.637734571,"(41.898936288, -87.637734571)"
5666636,HN475892,07/18/2007 01:00:00 PM,013XX W FULLERTON AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,NURSING HOME/RETIREMENT HOME,False,False,1933,19.0,32.0,7.0,24,1166755.0,1916056.0,2007,09/23/2025 03:41:47 PM,41.925226238,-87.662683065,"(41.925226238, -87.662683065)"
4657046,HM254819,03/27/2006 03:10:00 AM,078XX S DREXEL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,624,6.0,6.0,69.0,04A,1183592.0,1853213.0,2006,02/28/2018 03:56:25 PM,41.752403158,-87.6027809,"(41.752403158, -87.6027809)"
2830074,HJ491543,07/12/2003 01:00:00 PM,008XX W CORNELIA AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,2331,19.0,44.0,6.0,06,1170220.0,1923462.0,2003,02/10/2018 03:50:01 PM,41.945473554,-87.649734122,"(41.945473554, -87.649734122)"
8835024,HV507843,10/07/2012 07:50:00 AM,052XX S TRUMBULL AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,False,False,822,8.0,14.0,63.0,26,1154263.0,1869722.0,2012,02/10/2018 03:50:01 PM,41.798339508,-87.709821096,"(41.798339508, -87.709821096)"
7596371,HS400729,07/08/2010 05:20:00 PM,005XX E 67TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,False,321,3.0,20.0,42.0,04A,1181150.0,1860713.0,2010,02/10/2018 03:50:01 PM,41.773040489,-87.611499066,"(41.773040489, -87.611499066)"
13956177,JJ401387,09/04/2025 12:30:00 AM,061XX N NEVA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1612,16.0,41.0,10.0,07,1127703.0,1940346.0,2025,11/02/2025 03:41:09 PM,41.992629173,-87.805630956,"(41.992629173, -87.805630956)"
10350567,HY541245,12/17/2015 07:53:00 PM,016XX W 79TH ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,611,6.0,21.0,71.0,04B,1166608.0,1852321.0,2015,02/10/2018 03:50:01 PM,41.75033427,-87.665045312,"(41.75033427, -87.665045312)"
4502626,HL807926,12/24/2005 04:00:00 PM,014XX W WASHBURNE AVE,0460,BATTERY,SIMPLE,CHA APARTMENT,False,False,1231,12.0,2.0,28.0,08B,1166835.0,1894473.0,2005,02/28/2018 03:56:25 PM,41.865999257,-87.663008717,"(41.865999257, -87.663008717)"
9202275,HW347538,07/02/2013 10:00:00 PM,020XX W HOOD AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,2413,24.0,40.0,2.0,26,1161444.0,1940736.0,2013,02/10/2018 03:50:01 PM,41.993061721,-87.681508318,"(41.993061721, -87.681508318)"
13200796,JG411519,09/03/2023 08:00:00 AM,014XX E 55TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,235,2.0,5.0,41.0,26,1186994.0,1868957.0,2023,09/11/2023 03:41:54 PM,41.795526092,-87.589815387,"(41.795526092, -87.589815387)"
10751899,HZ514474,11/13/2016 08:00:00 PM,026XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1125,11.0,2.0,27.0,06,1158660.0,1899914.0,2016,02/10/2018 03:50:01 PM,41.881101134,-87.692870716,"(41.881101134, -87.692870716)"
7663031,HS467868,08/17/2010 07:47:00 PM,038XX N WESTERN AVE,0560,ASSAULT,SIMPLE,OTHER,False,False,1912,19.0,47.0,5.0,08A,1159685.0,1925615.0,2010,02/10/2018 03:50:01 PM,41.951605539,-87.688397292,"(41.951605539, -87.688397292)"
13975318,JJ424698,09/22/2025 07:25:00 PM,019XX W 95TH ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,False,False,2213,22.0,19.0,72.0,26,1164956.0,1841651.0,2025,11/02/2025 03:41:09 PM,41.721089225,-87.671399731,"(41.721089225, -87.671399731)"
2478434,HH806422,11/27/2002 10:50:00 PM,009XX W LAWRENCE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,True,False,2312,19.0,46.0,3.0,04B,1169113.0,1932066.0,2002,02/10/2018 03:50:01 PM,41.969107389,-87.653552149,"(41.969107389, -87.653552149)"
10842450,JA145829,02/07/2017 08:00:00 PM,061XX S WABASH AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,311,3.0,20.0,40.0,06,1177772.0,1864264.0,2017,02/14/2017 03:55:11 PM,41.782861937,-87.623774464,"(41.782861937, -87.623774464)"
7833886,HS644974,12/03/2010 10:55:00 PM,058XX S WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,824,8.0,16.0,63.0,08B,1161373.0,1865773.0,2010,02/10/2018 03:50:01 PM,41.787358454,-87.683856597,"(41.787358454, -87.683856597)"
3822610,HL193463,02/21/2005 08:00:00 AM,021XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GOVERNMENT BUILDING/PROPERTY,False,False,1913,19.0,32.0,5.0,14,1161626.0,1921231.0,2005,02/28/2018 03:56:25 PM,41.939535294,-87.681384786,"(41.939535294, -87.681384786)"
8277918,HT512412,09/23/2011 12:15:00 PM,044XX W THOME AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,1711,17.0,39.0,12.0,11,1145813.0,1941272.0,2011,02/10/2018 03:50:01 PM,41.994844621,-87.738991623,"(41.994844621, -87.738991623)"
8226920,HT461362,08/23/2011 03:38:00 AM,001XX N LECLAIRE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1532,15.0,28.0,25.0,18,1142369.0,1900192.0,2011,02/10/2018 03:50:01 PM,41.882182036,-87.752683961,"(41.882182036, -87.752683961)"
4490284,HL791391,12/15/2005 06:24:42 PM,010XX W 103RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2232,22.0,34.0,73.0,08B,1171286.0,1836186.0,2005,02/28/2018 03:56:25 PM,41.705956552,-87.648373487,"(41.705956552, -87.648373487)"
5183096,HM773970,12/14/2006 12:00:00 AM,023XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1033,10.0,24.0,30.0,14,1155729.0,1888227.0,2006,02/28/2018 03:56:25 PM,41.849090274,-87.703947823,"(41.849090274, -87.703947823)"
7912080,HT142035,01/26/2011 08:23:00 PM,041XX S DREXEL BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,2123,2.0,4.0,36.0,26,1182962.0,1877581.0,2011,02/04/2016 06:33:39 AM,41.819285767,-87.604332428,"(41.819285767, -87.604332428)"
5717837,HN527699,08/13/2007 07:30:00 PM,011XX S HAMILTON AVE,0460,BATTERY,SIMPLE,GOVERNMENT BUILDING/PROPERTY,True,False,1224,12.0,2.0,28.0,08B,1162121.0,1895023.0,2007,02/28/2018 03:56:25 PM,41.867608211,-87.680298775,"(41.867608211, -87.680298775)"
2781091,HJ428835,06/13/2003 11:00:00 PM,020XX W HOPKINS PL,0820,THEFT,$500 AND UNDER,STREET,False,False,2221,22.0,19.0,72.0,06,1164394.0,1845727.0,2003,02/10/2018 03:50:01 PM,41.732286249,-87.673343762,"(41.732286249, -87.673343762)"
12112800,JD305188,07/21/2020 03:00:00 PM,038XX N PACIFIC AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,True,False,1631,16.0,38.0,17.0,11,1122024.0,1924479.0,2020,05/07/2021 03:40:01 PM,41.949182432,-87.826865805,"(41.949182432, -87.826865805)"
13213096,JG426221,09/16/2023 05:55:00 AM,063XX S WOOD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,726,7.0,15.0,67.0,03,1165426.0,1862734.0,2023,09/24/2023 03:42:42 PM,41.778934074,-87.66908204,"(41.778934074, -87.66908204)"
14007190,JJ462950,10/23/2025 08:58:00 PM,026XX S CHRISTIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1032,10.0,25.0,30.0,15,1154455.0,1886333.0,2025,10/31/2025 03:41:45 PM,41.84391844,-87.708674122,"(41.84391844, -87.708674122)"
3920524,HL210300,03/02/2005 06:10:00 AM,115XX S MICHIGAN AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,532,5.0,9.0,53.0,16,1178894.0,1828474.0,2005,02/28/2018 03:56:25 PM,41.684624294,-87.620747281,"(41.684624294, -87.620747281)"
